date,game_id,team,opponent,is_home,player,player_id,player_key,decision,is_starter,season_era,innings,outs,pitches,batters_faced,hits_allowed,hr_allowed,so,bb,hbp,balk,runs_allowed,earned_runs,is_qs
2026-07-13,2021039145,,,False,マルティネス,1700010,p1700010,Ｓ,False,1.39,1,3,8,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039145,,,True,増居 翔太,1750894,p1750894,,True,0.82,5,15,83,18,2,0,2,3,0,0,1,0,False
2026-07-13,2021039145,,,True,廣澤 優,2105626,p2105626,H,False,3.04,1,3,17,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039145,,,True,丸山 翔大,2000033,p2000033,敗,False,2.95,1,3,17,5,2,1,0,0,0,0,2,2,False
2026-07-13,2021039145,,,True,小澤 怜史,1500139,p1500139,,False,3.31,1,3,25,5,2,0,2,0,0,0,0,0,False
2026-07-13,2021039145,,,True,阪口 皓亮,1700060,p1700060,,False,2.84,1,3,13,3,1,0,0,0,0,0,0,0,False
2026-07-13,2021039146,,,False,伊原 陵人,1850363,p1850363,,True,3.18,5,15,93,20,2,0,4,3,0,0,1,1,False
2026-07-13,2021039146,,,False,木下 里都,2112444,p2112444,勝,False,2.66,1,3,12,4,0,0,1,1,0,0,0,0,False
2026-07-13,2021039146,,,False,工藤 泰成,2112146,p2112146,H,False,1.57,1,3,24,5,1,0,2,2,0,0,0,0,False
2026-07-13,2021039146,,,False,岩崎 優,1300075,p1300075,H,False,2.88,1,3,19,4,0,0,1,1,0,0,0,0,False
2026-07-13,2021039146,,,False,ドリス,1600033,p1600033,Ｓ,False,1.44,1,3,18,5,1,0,2,1,0,0,0,0,False
2026-07-13,2021039146,,,True,柳 裕也,1600106,p1600106,敗,True,2.5,7,21,102,26,2,1,4,1,1,0,2,2,True
2026-07-13,2021039146,,,True,牧野 憲伸,2107086,p2107086,,False,3.78,1.0,3,18,5,1,1,1,1,0,0,1,1,False
2026-07-13,2021039146,,,True,伊藤 茉央,2105038,p2105038,,False,2.31,1,3,12,3,1,0,0,0,0,0,0,0,False
2026-07-13,2021039147,,,False,上茶谷 大河,1800043,p1800043,勝,True,2.25,6,18,100,24,5,1,9,3,0,0,2,2,True
2026-07-13,2021039147,,,False,オスナ,1560184,p1560184,,False,0.9,1,3,11,3,0,0,2,0,0,0,0,0,False
2026-07-13,2021039147,,,False,松本 裕樹,1400126,p1400126,,False,2.48,1,3,16,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039147,,,False,杉山 一樹,1800107,p1800107,,False,2.79,1,3,20,6,3,0,3,0,0,0,0,0,False
2026-07-13,2021039147,,,True,伊藤 大海,2000079,p2000079,敗,True,3.23,6.0,18,105,30,9,1,4,1,1,0,5,4,False
2026-07-13,2021039147,,,True,上原 健太,1500109,p1500109,,False,3.7,1,3,29,7,2,1,1,1,0,0,1,1,False
2026-07-13,2021039147,,,True,柳川 大晟,2103635,p2103635,,False,2.32,1,3,13,3,0,0,2,0,0,0,0,0,False
2026-07-13,2021039147,,,True,生田目 翼,1800092,p1800092,,False,7.04,1,3,10,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039148,,,False,博志,1700101,p1700101,,True,1.53,4.1,13,59,17,4,0,2,3,0,0,3,3,False
2026-07-13,2021039148,,,False,才木 海翔,2107872,p2107872,,False,3.6,0.2,2,14,3,0,0,0,1,0,0,0,0,False
2026-07-13,2021039148,,,False,岩嵜 翔,800080,p800080,敗,False,8.71,0.1,1,26,6,2,1,1,3,0,0,4,4,False
2026-07-13,2021039148,,,False,入山 海斗,2107693,p2107693,,False,3.38,0.2,2,6,2,0,0,0,0,0,0,0,0,False
2026-07-13,2021039148,,,False,山﨑 颯一郎,1600155,p1600155,,False,2.67,0.2,2,21,5,3,1,1,0,0,0,2,2,False
2026-07-13,2021039148,,,False,権田 琉成,2103713,p2103713,,False,3.54,0.1,1,17,4,0,0,1,2,0,0,3,1,False
2026-07-13,2021039148,,,False,阿部 翔太,2000101,p2000101,,False,16.88,1,3,19,5,2,0,1,0,0,0,0,0,False
2026-07-13,2021039148,,,True,コントレラス,2108107,p2108107,,True,5.0,5,15,100,21,4,0,1,5,0,0,1,1,False
2026-07-13,2021039148,,,True,内 星龍,2000126,p2000126,,False,6.32,0.2,2,25,7,4,0,1,1,0,0,4,4,False
2026-07-13,2021039148,,,True,柴田 大地,2103765,p2103765,勝,False,3.38,0.1,1,4,1,1,0,0,0,0,0,0,0,False
2026-07-13,2021039148,,,True,加治屋 蓮,1300076,p1300076,H,False,3.9,1,3,29,6,1,0,3,2,0,0,1,1,False
2026-07-13,2021039148,,,True,田中 千晴,2107899,p2107899,,False,3.45,0.2,2,15,4,1,0,0,2,0,0,1,1,False
2026-07-13,2021039148,,,True,中込 陽翔,1850921,p1850921,H,False,7.84,0.1,1,1,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039148,,,True,九谷 瑠,2121018,p2121018,,False,1.44,1,3,16,5,2,0,1,0,0,0,1,1,False
2026-07-13,2021039149,,,False,毛利 海大,2100442,p2100442,,True,5.06,5.1,16,75,21,6,0,1,0,0,0,2,2,False
2026-07-13,2021039149,,,False,八木 彬,1450608,p1450608,H,False,2.08,0.2,2,4,2,0,0,1,0,0,0,0,0,False
2026-07-13,2021039149,,,False,中森 俊介,2000088,p2000088,勝,False,0.45,1,3,11,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039149,,,False,鈴木 昭汰,2000087,p2000087,H,False,2.73,1,3,12,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039149,,,False,横山 陸人,1900083,p1900083,Ｓ,False,1.57,1,3,19,5,2,0,0,0,0,0,1,1,False
2026-07-13,2021039149,,,True,渡邉 勇太朗,1800081,p1800081,敗,True,3.28,7.0,21,103,30,8,0,8,2,0,0,4,4,False
2026-07-13,2021039149,,,True,黒田 将矢,2103612,p2103612,,False,2.45,1,3,14,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039149,,,True,森脇 亮介,1800085,p1800085,,False,0.0,1,3,22,5,2,0,1,0,0,0,0,0,False
2026-07-13,2021039150,,,False,大野 雄大,1000138,p1000138,,True,1.82,6,18,72,22,4,0,3,0,0,0,1,1,True
2026-07-13,2021039150,,,False,橋本 侑樹,1900038,p1900038,H,False,1.77,1,3,15,3,0,0,3,0,0,0,0,0,False
2026-07-13,2021039150,,,False,吉田 聖弥,2105295,p2105295,H,False,1.69,1,3,14,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039150,,,False,齋藤 綱記,1400199,p1400199,敗,False,3.86,0.2,2,11,5,2,1,1,1,0,0,3,3,False
2026-07-13,2021039150,,,True,ウィットリー,2117509,p2117509,,True,2.5,6,18,107,24,1,0,11,4,1,0,1,1,True
2026-07-13,2021039150,,,True,赤星 優志,2103689,p2103689,H,False,2.55,1,3,8,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039150,,,True,田中 瑛斗,1700027,p1700027,H,False,1.74,1,3,9,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039150,,,True,マルティネス,1700010,p1700010,勝,False,1.35,1,3,15,4,0,0,3,0,1,0,0,0,False
2026-07-13,2021039151,,,False,高橋 奎二,1500042,p1500042,敗,True,3.3,5,15,90,25,7,1,1,3,2,0,4,4,False
2026-07-13,2021039151,,,False,長谷川 宙輝,1600169,p1600169,,False,27.0,1,3,30,8,2,1,0,2,1,0,3,3,False
2026-07-13,2021039151,,,False,大西 広樹,1900027,p1900027,,False,13.5,1,3,34,9,4,1,1,2,0,0,4,4,False
2026-07-13,2021039151,,,False,石原 勇輝,1851155,p1851155,,False,5.4,1,3,15,5,2,0,1,0,0,0,1,1,False
2026-07-13,2021039151,,,True,尾形 崇斗,1700134,p1700134,勝,True,3.63,6,18,76,22,3,0,7,1,0,0,2,2,True
2026-07-13,2021039151,,,True,浜地 真澄,1600116,p1600116,,False,0.0,1,3,14,5,2,0,0,0,0,0,2,0,False
2026-07-13,2021039151,,,True,マルセリーノ,2105891,p2105891,,False,4.07,1,3,7,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039151,,,True,中川 虎大,1700067,p1700067,,False,2.56,1,3,15,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039152,,,False,才木 浩人,1600115,p1600115,勝,True,2.77,8,24,130,30,4,1,7,2,0,0,2,2,True
2026-07-13,2021039152,,,False,岩崎 優,1300075,p1300075,Ｓ,False,2.77,1,3,13,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039152,,,True,アドゥワ 誠,1600125,p1600125,敗,True,5.4,5,15,78,23,3,1,5,2,2,0,3,3,False
2026-07-13,2021039152,,,True,益田 武尚,2105565,p2105565,,False,5.4,1,3,26,6,1,0,0,2,0,0,0,0,False
2026-07-13,2021039152,,,True,島内 颯太郎,1800073,p1800073,,False,4.09,1,3,27,7,2,0,1,1,1,0,1,1,False
2026-07-13,2021039152,,,True,菊地 ハルン,2117693,p2117693,,False,6.0,1,3,8,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039152,,,True,鈴木 健矢,1900073,p1900073,,False,2.73,1,3,23,5,1,0,2,1,0,0,0,0,False
2026-07-13,2021039153,,,False,涌井 秀章,500014,p500014,勝,True,2.73,6.2,20,106,32,12,0,6,0,0,0,1,1,True
2026-07-13,2021039153,,,False,橋本 侑樹,1900038,p1900038,H,False,1.74,0.1,1,7,1,0,0,1,0,0,0,0,0,False
2026-07-13,2021039153,,,False,吉田 聖弥,2105295,p2105295,H,False,1.63,1,3,13,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039153,,,False,松山 晋也,2107869,p2107869,,False,1.46,1,3,19,5,1,0,1,1,0,0,0,0,False
2026-07-13,2021039153,,,True,竹丸 和幸,2118993,p2118993,敗,True,3.07,6,18,97,24,6,2,10,0,0,0,3,3,True
2026-07-13,2021039153,,,True,泉 圭輔,1800111,p1800111,,False,2.08,1,3,10,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039153,,,True,森田 駿哉,1450977,p1450977,,False,6.0,1,3,13,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039153,,,True,バルドナード,1561778,p1561778,,False,27.0,0.2,2,15,5,2,0,1,1,0,0,2,2,False
2026-07-13,2021039153,,,True,堀田 賢慎,1900016,p1900016,,False,0.47,0.1,1,2,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039154,,,False,松本 健吾,1750696,p1750696,敗,True,3.39,4.1,13,80,22,8,0,4,0,1,0,6,6,False
2026-07-13,2021039154,,,False,石原 勇輝,1851155,p1851155,,False,4.76,0.2,2,6,2,0,0,0,0,0,0,0,0,False
2026-07-13,2021039154,,,False,小澤 怜史,1500139,p1500139,,False,3.93,2,6,33,9,3,1,1,0,0,0,2,2,False
2026-07-13,2021039154,,,False,阪口 皓亮,1700060,p1700060,,False,2.63,1,3,11,3,0,0,2,0,0,0,0,0,False
2026-07-13,2021039154,,,True,深沢 鳳介,2100109,p2100109,勝,True,3.0,9,27,103,29,4,0,5,0,0,0,0,0,True
2026-07-13,2021039155,,,False,伊藤 将司,2000052,p2000052,敗,True,3.2,5.1,16,102,23,6,1,2,1,1,0,2,2,False
2026-07-13,2021039155,,,False,木下 里都,2112444,p2112444,,False,2.57,0.2,2,3,2,1,0,0,0,0,0,0,0,False
2026-07-13,2021039155,,,False,セベリーノ,2108124,p2108124,,False,0.0,1,3,14,4,0,0,1,1,0,0,0,0,False
2026-07-13,2021039155,,,False,モレッタ,2108105,p2108105,,False,6.6,1,3,16,4,0,0,2,0,1,0,0,0,False
2026-07-13,2021039155,,,True,栗林 良吏,2000060,p2000060,勝,True,1.2,7,21,117,29,8,0,6,0,0,0,1,1,True
2026-07-13,2021039155,,,True,ハーン,1960397,p1960397,H,False,0.83,1,3,19,4,0,0,2,1,0,0,0,0,False
2026-07-13,2021039155,,,True,森浦 大輔,2000061,p2000061,Ｓ,False,3.03,1,3,17,3,0,0,3,0,0,0,0,0,False
2026-07-13,2021039156,,,False,武内 夏暉,2105080,p2105080,敗,True,2.71,8,24,107,29,6,2,0,1,0,0,3,3,True
2026-07-13,2021039156,,,True,荘司 康誠,2106793,p2106793,勝,True,4.25,7,21,115,28,6,0,8,2,0,0,2,2,True
2026-07-13,2021039156,,,True,泰 勝利,2102124,p2102124,H,False,0.0,1,3,11,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039156,,,True,藤平 尚真,1600092,p1600092,Ｓ,False,2.05,1,3,13,4,1,0,2,0,0,0,0,0,False
2026-07-13,2021039157,,,False,大津 亮介,1550517,p1550517,勝,True,2.08,5,15,98,24,7,0,4,3,0,0,3,3,False
2026-07-13,2021039157,,,False,津森 宥紀,1900102,p1900102,H,False,1.35,1,3,14,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039157,,,False,オスナ,1560184,p1560184,H,False,0.87,1,3,15,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039157,,,False,松本 裕樹,1400126,p1400126,H,False,2.41,1,3,13,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039157,,,False,杉山 一樹,1800107,p1800107,Ｓ,False,3.0,1,3,27,6,1,0,1,2,0,0,1,1,False
2026-07-13,2021039157,,,True,廣池 康志郎,2114737,p2114737,敗,True,4.0,4,12,86,23,7,0,1,4,1,0,5,5,False
2026-07-13,2021039157,,,True,坂本 光士郎,1800037,p1800037,,False,2.82,2,6,32,7,1,0,4,0,0,0,0,0,False
2026-07-13,2021039157,,,True,小野 郁,1400140,p1400140,,False,2.08,2,6,29,7,0,0,3,1,0,0,0,0,False
2026-07-13,2021039157,,,True,益田 直也,1100104,p1100104,,False,3.8,1,3,24,4,0,0,0,1,0,0,0,0,False
2026-07-13,2021039158,,,False,細野 晴希,2111822,p2111822,勝,True,2.84,7,21,98,26,4,0,4,2,0,0,0,0,True
2026-07-13,2021039158,,,False,孫 易磊,2106890,p2106890,,False,3.27,1,3,8,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039158,,,False,柴田 獅子,2117696,p2117696,,False,2.16,1,3,16,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039158,,,True,ジェリー,2108148,p2108148,敗,True,2.63,5,15,81,23,7,0,4,1,0,0,4,3,False
2026-07-13,2021039158,,,True,宮國 凌空,2108361,p2108361,,False,8.25,3.1,10,46,15,5,0,2,0,0,0,3,3,False
2026-07-13,2021039158,,,True,阿部 翔太,2000101,p2000101,,False,13.5,0.2,2,8,3,1,0,0,0,0,0,0,0,False
2026-07-13,2021039159,,,False,金丸 夢斗,2108462,p2108462,敗,True,2.75,6.1,19,88,26,8,0,7,1,0,0,3,3,True
2026-07-13,2021039159,,,False,草加 勝,1851138,p1851138,,False,0.93,0.2,2,13,3,0,0,1,1,0,0,0,0,False
2026-07-13,2021039159,,,False,藤嶋 健人,1600110,p1600110,,False,2.3,0.1,1,18,3,2,1,0,0,0,0,2,2,False
2026-07-13,2021039159,,,False,牧野 憲伸,2107086,p2107086,,False,4.15,0.2,2,22,5,3,0,1,0,0,0,1,1,False
2026-07-13,2021039159,,,True,小笠原 慎之介,1500074,p1500074,勝,True,0.0,6,18,87,21,3,0,6,0,1,0,0,0,True
2026-07-13,2021039159,,,True,田中 瑛斗,1700027,p1700027,H,False,1.69,1,3,12,5,0,0,1,1,0,0,0,0,False
2026-07-13,2021039159,,,True,赤星 優志,2103689,p2103689,,False,2.75,0.2,2,18,5,2,0,0,1,0,0,1,1,False
2026-07-13,2021039159,,,True,船迫 大雅,1450689,p1450689,,False,2.89,0.0,0,6,1,0,0,0,1,0,0,0,0,False
2026-07-13,2021039159,,,True,中川 皓太,1500052,p1500052,H,False,2.38,0.1,1,3,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039159,,,True,泉 圭輔,1800111,p1800111,,False,1.69,1,3,17,5,2,0,2,0,0,0,0,0,False
2026-07-13,2021039160,,,False,吉村 貢司郎,2103794,p2103794,敗,True,4.42,5,15,110,24,6,3,7,3,0,0,5,5,False
2026-07-13,2021039160,,,False,廣澤 優,2105626,p2105626,,False,2.93,1,3,11,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039160,,,False,下川 隼佑,2107908,p2107908,,False,4.26,2,6,24,8,2,0,1,1,0,0,0,0,False
2026-07-13,2021039160,,,True,片山 皓心,2105232,p2105232,勝,True,9.39,5,15,80,21,3,0,6,3,0,0,1,1,False
2026-07-13,2021039160,,,True,浜地 真澄,1600116,p1600116,,False,0.0,1,3,14,4,2,0,1,0,0,0,0,0,False
2026-07-13,2021039160,,,True,宮城 滝太,1800049,p1800049,,False,2.13,1,3,12,3,0,0,0,1,0,0,0,0,False
2026-07-13,2021039160,,,True,レイノルズ,2117433,p2117433,,False,1.42,1,3,20,4,1,0,3,0,0,0,0,0,False
2026-07-13,2021039160,,,True,伊勢 大夢,1900032,p1900032,,False,2.7,1,3,16,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039161,,,False,村上 頌樹,2000055,p2000055,,True,2.03,6,18,121,25,5,2,6,2,0,0,2,2,True
2026-07-13,2021039161,,,False,工藤 泰成,2112146,p2112146,勝,False,1.52,1,3,14,3,0,0,2,0,0,0,0,0,False
2026-07-13,2021039161,,,False,岩崎 優,1300075,p1300075,H,False,2.67,1,3,12,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039161,,,False,ドリス,1600033,p1600033,Ｓ,False,1.39,1,3,20,5,1,0,1,1,0,0,0,0,False
2026-07-13,2021039161,,,True,森 翔平,2103788,p2103788,,True,2.64,6,18,90,22,3,0,6,2,0,0,1,1,True
2026-07-13,2021039161,,,True,遠藤 淳志,1700072,p1700072,,False,2.48,1,3,13,4,1,1,0,0,0,0,1,1,False
2026-07-13,2021039161,,,True,ハーン,1960397,p1960397,敗,False,1.35,0.2,2,21,6,3,0,0,0,1,0,2,2,False
2026-07-13,2021039161,,,True,鈴木 健矢,1900073,p1900073,,False,2.7,0.1,1,5,1,0,0,1,0,0,0,0,0,False
2026-07-13,2021039161,,,True,辻 大雅,2106037,p2106037,,False,4.09,1,3,13,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039162,,,False,髙橋 光成,1400182,p1400182,勝,True,2.44,6,18,100,26,6,1,5,2,0,0,3,3,True
2026-07-13,2021039162,,,False,篠原 響,2117734,p2117734,H,False,1.86,1,3,12,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039162,,,False,ウィンゲンター,1860167,p1860167,H,False,0.0,1,3,7,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039162,,,False,甲斐野 央,1800106,p1800106,Ｓ,False,2.14,1,3,14,3,0,0,1,1,0,0,0,0,False
2026-07-13,2021039162,,,True,ウレーニャ,1560256,p1560256,敗,True,4.81,6,18,83,26,7,1,1,0,2,0,4,4,False
2026-07-13,2021039162,,,True,藤原 聡大,2110493,p2110493,,False,5.4,1,3,9,5,2,0,0,0,0,0,2,2,False
2026-07-13,2021039162,,,True,津留﨑 大成,1900114,p1900114,,False,2.75,2,6,35,8,2,0,3,0,0,0,0,0,False
2026-07-13,2021039163,,,False,前田 悠伍,2104078,p2104078,勝,True,1.55,7,21,98,25,4,0,8,0,0,0,0,0,True
2026-07-13,2021039163,,,False,松本 裕樹,1400126,p1400126,H,False,2.34,1,3,16,4,1,0,2,0,0,0,0,0,False
2026-07-13,2021039163,,,False,杉山 一樹,1800107,p1800107,Ｓ,False,2.9,1,3,13,3,1,0,1,0,0,0,0,0,False
2026-07-13,2021039163,,,True,ロング,2101204,p2101204,敗,True,4.17,6,18,95,25,6,0,2,2,1,0,3,3,True
2026-07-13,2021039163,,,True,澤田 圭佑,1600157,p1600157,,False,3.68,1,3,19,4,0,0,1,1,0,0,0,0,False
2026-07-13,2021039163,,,True,石川 柊太,1300080,p1300080,,False,0.0,2,6,36,8,0,0,1,2,0,0,0,0,False
2026-07-13,2021039164,,,False,山﨑 福也,1400195,p1400195,勝,True,2.57,5,15,67,17,3,1,0,1,0,0,1,1,False
2026-07-13,2021039164,,,False,上原 健太,1500109,p1500109,,False,3.55,1,3,18,4,0,0,0,1,0,0,0,0,False
2026-07-13,2021039164,,,False,田中 正義,1600164,p1600164,,False,2.97,1,3,12,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039164,,,False,堀 瑞輝,1600133,p1600133,,False,1.84,1,3,32,5,1,0,1,1,0,0,0,0,False
2026-07-13,2021039164,,,False,柳川 大晟,2103635,p2103635,,False,2.25,1,3,16,4,0,0,1,1,0,0,0,0,False
2026-07-13,2021039164,,,True,髙島 泰都,1750543,p1750543,敗,True,3.97,3.1,10,84,23,10,1,5,1,0,0,5,3,False
2026-07-13,2021039164,,,True,入山 海斗,2107693,p2107693,,False,3.16,1.2,5,14,5,0,0,0,0,0,0,0,0,False
2026-07-13,2021039164,,,True,吉田 輝星,1800090,p1800090,,False,3.86,1,3,10,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039164,,,True,山岡 泰輔,1600150,p1600150,,False,6.75,2,6,20,6,0,0,0,1,0,0,0,0,False
2026-07-13,2021039164,,,True,阿部 翔太,2000101,p2000101,,False,10.38,1,3,18,4,1,0,1,1,0,0,0,0,False
2026-07-14,2021039133,巨人,ヤクルト,False,山﨑 伊織,2000006,p2000006,,True,4.76,5.2,17,96,24,5,0,5,2,0,0,3,3,False
2026-07-14,2021039133,巨人,ヤクルト,False,泉 圭輔,1800111,p1800111,,False,0.0,0.1,1,5,2,1,0,1,0,0,0,0,0,False
2026-07-14,2021039133,巨人,ヤクルト,False,中川 皓太,1500052,p1500052,敗,False,2.49,0.1,1,6,3,2,0,0,0,0,0,2,2,False
2026-07-14,2021039133,巨人,ヤクルト,False,船迫 大雅,1450689,p1450689,,False,2.95,0.2,2,16,4,2,0,0,0,0,0,0,0,False
2026-07-14,2021039133,巨人,ヤクルト,False,堀田 賢慎,1900016,p1900016,,False,0.48,1,3,26,6,2,0,1,1,0,0,0,0,False
2026-07-14,2021039133,ヤクルト,巨人,True,山野 太一,2000025,p2000025,勝,True,2.06,7,21,109,28,5,1,9,3,0,0,3,3,True
2026-07-14,2021039133,ヤクルト,巨人,True,清水 昇,1800033,p1800033,H,False,1.57,1,3,21,6,2,0,1,1,0,0,1,1,False
2026-07-14,2021039133,ヤクルト,巨人,True,キハダ,1961046,p1961046,Ｓ,False,2.73,1,3,14,3,0,0,1,0,0,0,0,0,False
2026-07-14,2021039134,阪神,中日,False,髙橋 遥人,1700078,p1700078,勝,True,1.62,8,24,105,31,7,1,9,0,0,0,2,2,True
2026-07-14,2021039134,阪神,中日,False,ドリス,1600033,p1600033,Ｓ,False,1.48,1,3,21,5,0,0,2,2,0,0,0,0,False
2026-07-14,2021039134,中日,阪神,True,マラー,2100961,p2100961,敗,True,3.2,7.1,22,120,31,7,3,7,2,0,0,5,5,False
2026-07-14,2021039134,中日,阪神,True,アブレウ,2060049,p2060049,,False,6.0,0.2,2,15,3,1,0,0,0,0,0,0,0,False
2026-07-14,2021039134,中日,阪神,True,伊藤 茉央,2105038,p2105038,,False,2.53,0.2,2,17,5,2,0,0,1,0,0,0,0,False
2026-07-14,2021039134,中日,阪神,True,齋藤 綱記,1400199,p1400199,,False,3.0,0.1,1,3,1,0,0,0,0,0,0,0,0,False
2026-07-14,2021039135,DeNA,広島,False,石田 裕太郎,2112182,p2112182,,True,2.97,4,12,81,22,8,1,4,2,0,0,4,4,False
2026-07-14,2021039135,DeNA,広島,False,岩田 将貴,2000059,p2000059,勝,False,0.48,1,3,14,4,1,0,1,0,0,0,0,0,False
2026-07-14,2021039135,DeNA,広島,False,浜地 真澄,1600116,p1600116,H,False,0.0,1,3,12,4,0,0,0,1,0,0,0,0,False
2026-07-14,2021039135,DeNA,広島,False,宮城 滝太,1800049,p1800049,H,False,2.22,1,3,17,3,0,0,1,0,0,0,0,0,False
2026-07-14,2021039135,DeNA,広島,False,伊勢 大夢,1900032,p1900032,H,False,2.81,1,3,27,6,1,0,2,2,0,0,0,0,False
2026-07-14,2021039135,DeNA,広島,False,レイノルズ,2117433,p2117433,Ｓ,False,1.46,1,3,20,4,0,0,1,1,0,0,0,0,False
2026-07-14,2021039135,広島,DeNA,True,岡本 駿,2114807,p2114807,敗,True,3.24,4.1,13,82,21,6,0,0,2,0,0,5,5,False
2026-07-14,2021039135,広島,DeNA,True,島内 颯太郎,1800073,p1800073,,False,3.6,0.2,2,13,3,0,0,0,1,0,0,0,0,False
2026-07-14,2021039135,広島,DeNA,True,髙 太一,1950429,p1950429,,False,2.25,1,3,11,3,0,0,1,0,0,0,0,0,False
2026-07-14,2021039135,広島,DeNA,True,遠藤 淳志,1700072,p1700072,,False,2.35,1,3,13,3,0,0,0,0,0,0,0,0,False
2026-07-14,2021039135,広島,DeNA,True,辻 大雅,2106037,p2106037,,False,4.35,1,3,16,3,0,0,1,0,0,0,0,0,False
2026-07-14,2021039135,広島,DeNA,True,鈴木 健矢,1900073,p1900073,,False,2.83,1,3,11,4,1,0,0,0,0,0,0,0,False
2026-07-14,2021039136,ソフトバンク,日本ハム,False,上沢 直之,1100099,p1100099,,True,2.36,6,18,107,27,6,0,7,2,2,0,0,0,True
2026-07-14,2021039136,ソフトバンク,日本ハム,False,オスナ,1560184,p1560184,,False,0.93,1,3,9,5,2,0,0,0,0,0,1,0,False
2026-07-14,2021039136,ソフトバンク,日本ハム,False,松本 裕樹,1400126,p1400126,勝,False,2.56,1,3,12,4,1,0,2,0,0,0,0,0,False
2026-07-14,2021039136,ソフトバンク,日本ハム,False,杉山 一樹,1800107,p1800107,Ｓ,False,2.89,1,3,21,4,1,1,3,0,0,0,1,1,False
2026-07-14,2021039136,日本ハム,ソフトバンク,True,北山 亘基,1750903,p1750903,,True,2.15,7,21,117,26,4,1,8,1,0,0,1,1,True
2026-07-14,2021039136,日本ハム,ソフトバンク,True,達 孝太,2050307,p2050307,H,False,3.54,1,3,22,5,1,0,2,1,0,0,0,0,False
2026-07-14,2021039136,日本ハム,ソフトバンク,True,島本 浩也,1000164,p1000164,敗,False,1.42,0.1,1,26,6,3,0,0,1,0,0,3,2,False
2026-07-14,2021039136,日本ハム,ソフトバンク,True,堀 瑞輝,1600133,p1600133,,False,2.08,0.2,2,9,2,0,0,2,0,0,0,0,0,False
2026-07-14,2021039137,オリックス,楽天,False,九里 亜蓮,1300058,p1300058,敗,True,3.03,6,18,109,24,3,2,5,3,0,0,2,2,True
2026-07-14,2021039137,オリックス,楽天,False,入山 海斗,2107693,p2107693,,False,3.47,0.2,2,36,6,3,0,1,0,1,0,1,1,False
2026-07-14,2021039137,オリックス,楽天,False,阿部 翔太,2000101,p2000101,,False,27.0,0.1,1,1,1,0,0,0,0,0,0,0,0,False
2026-07-14,2021039137,オリックス,楽天,False,岩嵜 翔,800080,p800080,,False,5.4,1,3,22,5,2,0,0,0,0,0,0,0,False
2026-07-14,2021039137,楽天,オリックス,True,瀧中 瞭太,1900117,p1900117,勝,True,2.03,6.2,20,100,26,6,1,6,1,0,0,1,1,True
2026-07-14,2021039137,楽天,オリックス,True,柴田 大地,2103765,p2103765,H,False,3.45,0.1,1,5,1,0,0,1,0,0,0,0,0,False
2026-07-14,2021039137,楽天,オリックス,True,九谷 瑠,2121018,p2121018,H,False,1.13,1,3,15,4,1,0,1,0,0,0,0,0,False
2026-07-14,2021039137,楽天,オリックス,True,藤平 尚真,1600092,p1600092,Ｓ,False,2.2,1,3,16,4,1,0,1,0,0,0,0,0,False
2026-07-14,2021039138,ロッテ,西武,False,ジャクソン,2103904,p2103904,敗,True,3.23,5.1,16,94,22,4,1,5,2,1,0,2,2,False
2026-07-14,2021039138,ロッテ,西武,False,坂本 光士郎,1800037,p1800037,,False,2.33,0.2,2,2,1,0,0,0,0,0,0,0,0,False
