season,player_key,player_id,player,team,league,number,hand,position,qualified,games,pa,ab,runs,hits,singles,doubles,triples,hr,rbi,bb,ibb,hbp,so,sb,caught_stealing,baserunning_outs,baserunning_runs,errors,sf,sh,gidp,gidp_opportunities,tb,avg,obp,slg,ops,iso,babip,bb_pct,k_pct,bb_k,woba_est,wraa_est,wrc_est,wrc_plus_est,rc,rc27,xr,xr27,gpa,seca,ta,wsb,ubr_est,bsr_est
2026,p2100271,2100271,繁永 晟,楽天,パ,30,右打,三,False,13,34,32,3,5,4,0,1,0,2,1,0,0,1,0,0,0,0.0,1,0,0,0,4,7,0.156,0.182,0.219,0.401,0.063,0.161,0.029,0.029,1.0,0.178,-3.73,-0.27,-8.0,1.27,1.27,0.94,0.94,0.137,0.094,0.296,0.0,-0.0,0.0
2026,p2106793,2106793,荘司 康誠,楽天,パ,19,右投,投,False,2,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,-1.06,-0.65,-160.0,0.0,0.0,-0.25,-1.66,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1800117,1800117,辰己 涼介,楽天,パ,8,左打,中,True,102,436,383,47,104,77,15,3,9,34,44,3,5,94,6,7,0,-1.6,1,3,1,11,48,152,0.272,0.352,0.397,0.749,0.125,0.336,0.101,0.216,0.47,0.332,10.48,54.77,124.0,53.83,4.83,51.83,4.65,0.258,0.251,0.697,-1.6,-0.0,-1.6
2026,p2102018,2102018,金子 京介,楽天,パ,98,右打,一,False,4,11,10,0,1,1,0,0,0,0,0,0,1,6,0,1,0,-0.4,0,0,0,0,0,1,0.1,0.182,0.1,0.282,0.0,0.25,0.0,0.545,0.0,0.146,-1.51,-0.39,-35.0,0.18,0.49,-0.34,-0.91,0.107,0.0,0.2,-0.4,-0.0,-0.4
2026,p1100103,1100103,鈴木 大地,楽天,パ,7,左打,一,False,34,55,49,4,8,6,2,0,0,3,3,0,1,10,0,0,0,0.0,1,0,2,0,5,10,0.163,0.226,0.204,0.43,0.041,0.205,0.055,0.182,0.3,0.201,-4.91,0.68,12.0,2.26,1.42,2.11,1.32,0.153,0.122,0.341,0.0,-0.0,0.0
2026,p2100284,2100284,阪上 翔也,楽天,パ,42,左打,右,False,3,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.571,0.0,0.0,-1.85,-1.14,-160.0,0.0,0.0,-0.66,-2.55,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2117858,2117858,陽 柏翔,楽天,パ,75,左打,走指,False,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,1.0,0.0,0.0,-0.26,-0.16,-160.0,0.0,0.0,-0.1,-2.65,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1900113,1900113,黒川 史陽,楽天,パ,24,左打,二,True,102,396,351,31,84,72,8,1,3,20,38,0,0,53,1,1,0,-0.2,3,2,5,5,37,103,0.239,0.312,0.293,0.605,0.054,0.273,0.096,0.134,0.72,0.277,-9.2,31.03,77.0,32.3,3.11,34.54,3.33,0.214,0.162,0.52,-0.2,-0.0,-0.2
2026,p2117028,2117028,カナリオ,西武,パ,25,右打,右,True,99,385,357,38,87,62,14,2,9,37,25,2,2,100,10,4,0,0.4,1,1,0,5,27,132,0.244,0.296,0.37,0.666,0.126,0.313,0.065,0.26,0.25,0.293,-3.49,35.63,91.0,39.19,3.78,39.06,3.77,0.226,0.218,0.606,0.4,-0.0,0.4
2026,p2101047,2101047,ネビン,西武,パ,26,右打,一,False,70,290,255,29,72,39,17,0,16,38,24,0,4,46,0,2,0,-0.8,3,7,0,5,26,137,0.282,0.345,0.537,0.882,0.255,0.28,0.083,0.159,0.52,0.377,18.44,47.9,163.0,48.41,6.63,47.56,6.52,0.289,0.357,0.868,-0.8,-0.0,-0.8
2026,p2117319,2117319,ワイナンス,西武,パ,30,右投,投,False,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.5,0.0,0.0,-0.53,-0.33,-160.0,0.0,0.0,-0.06,-0.78,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p12101,12101,中村 剛也,西武,パ,60,右打,指,False,7,24,23,0,4,4,0,0,0,0,1,0,0,9,0,0,0,0.0,0,0,0,0,1,4,0.174,0.208,0.174,0.382,0.0,0.286,0.042,0.375,0.11,0.177,-2.65,-0.21,-9.0,0.83,1.18,0.56,0.79,0.137,0.043,0.263,0.0,-0.0,0.0
2026,p2000073,2000073,仲三 優太,西武,パ,55,左打,指,False,11,35,31,4,4,3,0,0,1,3,4,0,0,17,0,0,0,0.0,0,0,0,0,1,7,0.129,0.229,0.226,0.455,0.097,0.231,0.114,0.486,0.24,0.215,-2.7,0.85,24.0,1.6,1.6,1.73,1.73,0.16,0.226,0.407,0.0,-0.0,0.0
2026,p1750481,1750481,仲田 慶介,西武,パ,00,左打,走指,False,17,12,12,4,1,0,0,1,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,1,3,0.083,0.083,0.25,0.333,0.167,0.1,0.0,0.167,0.0,0.135,-1.76,-0.54,-45.0,0.25,0.61,0.03,0.08,0.1,0.167,0.273,0.0,-0.0,0.0
2026,p2117835,2117835,佐藤 太陽,西武,パ,38,左打,二,False,8,10,10,1,2,1,0,0,1,1,0,0,0,4,0,0,0,0.0,1,0,0,0,0,5,0.2,0.2,0.5,0.7,0.3,0.2,0.0,0.4,0.0,0.299,-0.04,0.97,96.0,1.0,3.38,1.19,4.01,0.215,0.3,0.625,0.0,-0.0,0.0
2026,p2105684,2105684,児玉 亮涼,西武,パ,0,右打,三,False,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,,0.0,1.0,0.0,0.0,-0.26,-0.16,-160.0,0.0,0.0,-0.1,-2.65,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1750472,1750472,古賀 悠斗,西武,パ,22,右打,捕,False,80,206,175,21,49,38,6,1,4,24,23,0,1,42,2,1,0,0.0,1,1,6,5,7,69,0.28,0.365,0.394,0.759,0.114,0.346,0.112,0.204,0.55,0.34,6.51,27.44,131.0,25.31,4.92,25.4,4.93,0.263,0.257,0.72,0.0,-0.0,0.0
2026,p1400184,1400184,外崎 修汰,西武,パ,5,右打,二,False,23,69,62,5,10,8,1,0,1,5,4,0,2,13,1,1,0,-0.2,0,1,0,1,4,14,0.161,0.232,0.226,0.458,0.065,0.184,0.058,0.188,0.31,0.213,-5.46,1.55,22.0,3.29,1.62,3.28,1.61,0.161,0.161,0.389,-0.2,-0.0,-0.2
2026,p2050145,2050145,小島 大河,西武,パ,10,左打,捕,False,66,241,225,24,58,43,8,0,7,26,13,1,0,27,0,0,1,-0.4,0,2,1,3,30,87,0.258,0.296,0.387,0.683,0.129,0.264,0.054,0.112,0.48,0.299,-1.07,23.41,96.0,25.95,4.05,26.09,4.07,0.23,0.187,0.588,0.0,-0.4,-0.4
2026,p2000069,2000069,山村 崇嘉,西武,パ,32,左打,三,False,23,63,56,5,11,10,0,0,1,5,6,0,0,7,0,0,0,0.0,1,0,1,3,2,14,0.196,0.274,0.25,0.524,0.054,0.208,0.095,0.111,0.86,0.244,-3.27,3.13,49.0,3.84,2.12,3.3,1.82,0.186,0.161,0.417,0.0,-0.0,0.0
2026,p1900068,1900068,岸 潤一郎,西武,パ,68,右打,左,False,79,140,126,19,27,20,5,1,1,10,6,0,2,30,3,0,0,0.6,1,2,4,4,11,37,0.214,0.257,0.294,0.551,0.08,0.268,0.043,0.214,0.2,0.246,-7.06,7.17,50.0,9.66,2.39,9.61,2.38,0.189,0.167,0.466,0.6,-0.0,0.6
2026,p1500117,1500117,平沢 大河,西武,パ,39,左打,一,False,66,235,214,16,53,40,11,0,2,16,17,0,2,41,1,1,0,-0.2,4,1,0,1,35,70,0.248,0.308,0.327,0.635,0.079,0.297,0.072,0.174,0.41,0.286,-3.65,20.23,85.0,21.63,3.56,22.3,3.67,0.22,0.168,0.552,-0.2,-0.0,-0.2
2026,p1700124,1700124,平良 海馬,西武,パ,61,右投,投,False,2,6,6,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,1,0.167,0.167,0.167,0.334,0.0,0.5,0.0,0.667,0.0,0.148,-0.81,-0.2,-33.0,0.17,0.9,0.02,0.1,0.117,0.0,0.2,0.0,-0.0,0.0
2026,p2107608,2107608,是澤 涼輔,西武,パ,65,右打,打,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1.0,,,,,1.0,0.0,,0.69,0.34,0.44,430.0,0.0,,0.34,,,,,0.0,-0.0,0.0
2026,p2112133,2112133,村田 怜音,西武,パ,99,右打,指,False,4,10,9,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0.0,0,0,0,1,1,0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.5,0.2,0.069,-2.04,-1.03,-101.0,0.0,0.0,-0.88,-2.38,0.045,0.111,0.1,0.0,-0.0,0.0
2026,p1660299,1660299,林 安可,西武,パ,73,左打,指,False,59,204,184,15,42,25,11,0,6,22,13,0,7,51,0,0,1,-0.4,1,0,0,4,30,71,0.228,0.304,0.386,0.69,0.158,0.283,0.064,0.25,0.25,0.308,0.72,21.45,103.0,21.58,3.99,21.19,3.92,0.233,0.266,0.623,0.0,-0.4,-0.4
2026,p1900065,1900065,柘植 世那,西武,パ,37,右打,捕,False,25,43,39,5,12,9,2,0,1,2,1,0,0,8,0,0,0,0.0,0,0,3,2,5,17,0.308,0.325,0.436,0.761,0.128,0.367,0.023,0.186,0.12,0.333,1.11,5.47,125.0,5.53,4.66,4.61,3.89,0.255,0.154,0.621,0.0,-0.0,0.0
2026,p12102,12102,栗山 巧,西武,パ,1,左打,打,False,10,10,9,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,1,0.111,0.2,0.111,0.311,0.0,0.125,0.1,0.1,1.0,0.158,-1.27,-0.25,-25.0,0.2,0.68,0.11,0.38,0.118,0.111,0.25,0.0,-0.0,0.0
2026,p1100061,1100061,桑原 将志,西武,パ,7,右打,左,False,54,225,203,16,48,36,5,4,3,15,16,0,4,35,2,0,0,0.4,2,0,2,3,14,70,0.236,0.305,0.345,0.65,0.109,0.273,0.071,0.156,0.46,0.292,-2.35,20.51,90.0,21.35,3.6,21.98,3.71,0.224,0.217,0.582,0.4,-0.0,0.4
2026,p2105080,2105080,武内 夏暉,西武,パ,21,左投,投,False,2,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,-1.06,-0.65,-160.0,0.0,0.0,-0.25,-1.66,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1800081,1800081,渡邉 勇太朗,西武,パ,12,右投,投,False,2,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0,-1.32,-0.81,-160.0,0.0,0.0,-0.34,-1.81,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1950417,1950417,渡部 聖弥,西武,パ,8,右打,三,True,102,412,389,31,100,76,16,1,7,38,15,0,6,72,3,0,3,-0.6,10,2,0,11,41,139,0.257,0.294,0.357,0.651,0.1,0.298,0.036,0.175,0.21,0.289,-5.45,36.41,87.0,41.02,3.67,38.4,3.43,0.222,0.162,0.543,0.6,-1.2,-0.6
2026,p1600129,1600129,源田 壮亮,西武,パ,6,左打,遊,False,87,227,194,19,43,35,7,0,1,20,22,0,0,33,0,1,2,-1.2,4,2,9,3,16,53,0.222,0.298,0.273,0.571,0.051,0.259,0.097,0.145,0.67,0.263,-8.09,14.97,65.0,15.95,2.59,17.28,2.81,0.202,0.16,0.484,-0.4,-0.8,-1.2
2026,p2103618,2103618,滝澤 夏央,西武,パ,62,左打,二,True,99,388,328,41,93,86,4,2,1,28,38,0,4,47,11,7,1,-1.0,9,0,18,6,28,104,0.284,0.365,0.317,0.682,0.033,0.329,0.098,0.121,0.81,0.314,3.29,42.71,108.0,37.95,3.85,40.39,4.1,0.243,0.174,0.633,-0.6,-0.4,-1.0
2026,p1600134,1600134,石井 一成,西武,パ,4,左打,二,False,66,228,209,19,47,32,8,1,6,18,13,0,2,55,0,2,1,-1.2,4,3,1,3,19,75,0.225,0.273,0.359,0.632,0.134,0.272,0.057,0.241,0.24,0.279,-4.99,18.17,78.0,20.76,3.28,20.92,3.3,0.213,0.196,0.539,-0.8,-0.4,-1.2
2026,p2100048,2100048,秋山 俊,西武,パ,35,左打,中,False,5,14,14,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0,0,2,2,0.143,0.143,0.143,0.286,0.0,0.167,0.0,0.143,0.0,0.127,-2.15,-0.73,-51.0,0.29,0.64,-0.1,-0.22,0.1,0.0,0.167,0.0,-0.0,0.0
2026,p2107897,2107897,茶野 篤政,西武,パ,31,左打,右,False,16,8,7,2,1,1,0,0,0,0,0,0,1,2,0,1,0,-0.4,0,0,0,0,0,1,0.143,0.25,0.143,0.393,0.0,0.2,0.0,0.25,0.0,0.201,-0.71,0.1,12.0,0.25,0.96,-0.04,-0.14,0.148,0.0,0.286,-0.4,-0.0,-0.4
2026,p1850820,1850820,蛭間 拓哉,西武,パ,9,左打,左,False,23,63,58,4,17,9,6,2,0,5,1,0,0,12,0,0,1,-0.4,0,0,4,1,7,27,0.293,0.305,0.466,0.771,0.173,0.37,0.016,0.19,0.08,0.332,1.51,7.91,124.0,8.24,4.83,7.24,4.25,0.254,0.19,0.667,0.0,-0.4,-0.4
2026,p1700122,1700122,西川 愛也,西武,パ,51,左打,中,False,81,270,251,28,59,45,7,4,3,24,8,0,4,44,5,1,1,0.2,0,2,5,7,29,83,0.235,0.268,0.331,0.599,0.096,0.272,0.03,0.163,0.18,0.265,-9.23,18.2,66.0,22.41,2.92,21.4,2.79,0.203,0.159,0.5,0.6,-0.4,0.2
2026,p2000075,2000075,長谷川 信哉,西武,パ,63,右打,一,False,68,236,210,34,60,35,16,0,9,30,13,0,6,43,6,0,3,0.0,1,1,6,3,28,103,0.286,0.343,0.49,0.833,0.204,0.321,0.055,0.182,0.3,0.364,12.28,36.25,151.0,35.53,6.0,35.18,5.94,0.277,0.324,0.837,1.2,-1.2,0.0
2026,p1751148,1751148,隅田 知一郎,西武,パ,16,左投,投,False,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,-0.79,-0.49,-160.0,0.0,0.0,-0.14,-1.26,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1400182,1400182,髙橋 光成,西武,パ,13,右投,投,False,1,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1,0.333,0.333,0.333,0.666,0.0,1.0,0.0,0.667,0.0,0.297,-0.02,0.29,94.0,0.33,4.5,0.3,4.1,0.233,0.0,0.5,0.0,-0.0,0.0
2026,p2108292,2108292,ガルシア,阪神,セ,94,右打,打,False,13,27,23,2,4,1,1,0,2,7,2,0,2,11,0,0,0,0.0,0,0,0,0,3,11,0.174,0.296,0.478,0.774,0.304,0.2,0.074,0.407,0.18,0.34,1.18,3.68,147.0,3.26,4.63,3.66,5.2,0.253,0.478,0.789,0.0,-0.0,0.0
2026,p2117293,2117293,ディベイニー,阪神,セ,24,右打,打,False,5,8,7,1,1,1,0,0,0,0,1,0,0,3,0,0,0,0.0,0,0,0,0,0,1,0.143,0.25,0.143,0.393,0.0,0.25,0.125,0.375,0.33,0.198,-0.64,0.1,13.0,0.25,1.12,0.28,1.24,0.148,0.143,0.333,0.0,-0.0,0.0
2026,p2117268,2117268,ルーカス,阪神,セ,42,左投,投,False,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,-1.01,-0.64,-172.0,0.0,0.0,-0.25,-1.66,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2110265,2110265,下村 海翔,阪神,セ,19,右投,投,False,5,9,8,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0.0,0.111,0.0,0.111,0.0,0.0,0.111,0.556,0.2,0.077,-1.67,-0.83,-100.0,0.0,0.0,-0.42,-1.42,0.05,0.125,0.125,0.0,-0.0,0.0
2026,p2100253,2100253,中川 勇斗,阪神,セ,68,右打,左,False,10,25,19,1,1,0,1,0,0,2,5,0,0,3,0,0,0,0.0,0,0,1,2,5,2,0.053,0.25,0.105,0.355,0.052,0.062,0.2,0.12,1.67,0.197,-2.03,0.29,13.0,0.5,0.64,0.08,0.1,0.139,0.316,0.35,0.0,-0.0,0.0
2026,p2000056,2000056,中野 拓夢,阪神,セ,7,左打,二,True,105,429,375,44,107,95,11,1,0,18,29,0,2,65,6,3,1,-0.4,2,3,20,5,34,120,0.285,0.337,0.32,0.657,0.035,0.342,0.068,0.152,0.45,0.297,2.75,42.52,107.0,40.79,3.68,42.54,3.84,0.232,0.125,0.569,0.0,-0.4,-0.4
2026,p2104697,2104697,井坪 陽生,阪神,セ,40,右打,打,False,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,-0.32,-172.0,0.0,0.0,-0.19,-2.54,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2109682,2109682,今朝丸 裕喜,阪神,セ,28,右投,投,False,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,1.0,0.0,0.0,-0.76,-0.48,-172.0,0.0,0.0,-0.29,-2.65,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1850363,1850363,伊原 陵人,阪神,セ,18,左投,投,False,7,12,10,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0.0,0,0,2,0,0,1,0.1,0.1,0.1,0.2,0.0,0.25,0.0,0.5,0.0,0.089,-2.1,-0.98,-88.0,0.1,0.25,-0.28,-0.68,0.07,0.0,0.111,0.0,-0.0,0.0
2026,p2000052,2000052,伊藤 将司,阪神,セ,27,左投,投,False,5,8,8,0,1,0,1,0,0,2,0,0,0,5,0,0,0,0.0,0,0,0,0,0,2,0.125,0.125,0.25,0.375,0.125,0.333,0.0,0.625,0.0,0.159,-0.91,-0.17,-23.0,0.25,0.96,0.05,0.19,0.119,0.125,0.286,0.0,-0.0,0.0
2026,p1200100,1200100,伏見 寅威,阪神,セ,17,右打,捕,False,36,109,97,5,21,19,2,0,0,10,4,0,3,19,0,0,0,0.0,0,1,4,1,14,23,0.216,0.267,0.237,0.504,0.021,0.266,0.037,0.174,0.21,0.232,-5.48,4.62,46.0,6.19,2.04,6.49,2.14,0.179,0.093,0.39,0.0,-0.0,0.0
2026,p2000051,2000051,佐藤 輝明,阪神,セ,8,左打,三,True,105,446,386,76,121,63,28,3,27,76,56,5,1,117,5,3,1,-0.6,13,3,0,5,50,236,0.313,0.399,0.611,1.01,0.298,0.384,0.126,0.262,0.48,0.429,53.86,95.21,230.0,94.83,9.28,87.0,8.51,0.332,0.451,1.092,-0.2,-0.4,-0.6
2026,p2000027,2000027,元山 飛優,阪神,セ,00,左打,遊,False,25,72,59,5,17,16,0,1,0,3,9,1,0,16,1,0,0,0.2,3,1,3,0,8,19,0.288,0.377,0.322,0.699,0.034,0.386,0.125,0.222,0.56,0.314,1.53,8.21,123.0,7.26,4.26,8.77,5.15,0.25,0.203,0.69,0.2,-0.0,0.2
2026,p1950996,1950996,前川 右京,阪神,セ,58,左打,左,False,49,144,125,10,30,19,6,0,5,16,15,0,4,29,0,0,0,0.0,2,0,0,3,17,51,0.24,0.34,0.408,0.748,0.168,0.275,0.104,0.201,0.52,0.335,5.66,19.01,142.0,17.35,4.78,17.59,4.85,0.255,0.32,0.714,0.0,-0.0,0.0
2026,p1500087,1500087,坂本 誠志郎,阪神,セ,12,右打,捕,False,68,212,186,14,39,28,5,0,6,25,16,2,2,55,2,1,0,0.0,4,2,6,8,18,62,0.21,0.277,0.333,0.61,0.123,0.26,0.075,0.259,0.29,0.269,-3.77,15.88,81.0,17.32,2.85,16.57,2.73,0.208,0.226,0.526,0.0,-0.0,0.0
2026,p1600113,1600113,大山 悠輔,阪神,セ,3,右打,一,True,103,428,363,32,99,70,15,1,13,59,50,4,8,70,0,0,4,-1.6,6,7,0,13,47,155,0.273,0.367,0.427,0.794,0.154,0.3,0.117,0.164,0.71,0.349,21.81,61.48,155.0,57.8,5.5,58.38,5.55,0.272,0.314,0.769,0.0,-1.6,-1.6
2026,p1700137,1700137,大竹 耕太郎,阪神,セ,21,左投,投,False,13,25,22,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0.0,0,0,3,0,1,3,0.136,0.136,0.136,0.272,0.0,0.25,0.0,0.4,0.0,0.121,-3.66,-1.35,-58.0,0.41,0.5,-0.17,-0.21,0.095,0.0,0.158,0.0,-0.0,0.0
2026,p1800066,1800066,小幡 竜平,阪神,セ,38,左打,遊,False,36,104,94,8,20,18,1,1,0,4,6,1,1,38,1,1,1,-0.6,6,0,3,1,9,23,0.213,0.267,0.245,0.512,0.032,0.357,0.058,0.365,0.16,0.231,-5.35,4.29,45.0,6.15,2.1,5.7,1.95,0.181,0.106,0.408,-0.2,-0.4,-0.6
2026,p1900050,1900050,小野寺 暖,阪神,セ,60,右打,左,False,21,16,16,1,2,2,0,0,0,1,0,0,0,8,0,0,0,0.0,1,0,0,1,1,2,0.125,0.125,0.125,0.25,0.0,0.25,0.0,0.5,0.0,0.111,-2.49,-1.0,-68.0,0.25,0.45,-0.69,-1.25,0.087,0.0,0.133,0.0,-0.0,0.0
2026,p2118997,2118997,岡城 快生,阪神,セ,34,右打,中,False,14,32,31,5,5,3,2,0,0,1,0,0,1,10,0,0,0,0.0,0,0,0,0,0,7,0.161,0.188,0.226,0.414,0.065,0.238,0.0,0.312,0.0,0.185,-2.91,0.06,2.0,1.31,1.36,0.86,0.89,0.141,0.097,0.308,0.0,-0.0,0.0
2026,p1700080,1700080,島田 海吏,阪神,セ,53,左打,左,False,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-0.4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.667,0.0,0.0,-0.76,-0.48,-172.0,0.0,0.0,-0.61,-4.09,0.0,-0.333,0.0,-0.4,-0.0,-0.4
2026,p2109980,2109980,嶋村 麟士朗,阪神,セ,85,左打,打,False,30,41,41,1,8,7,0,0,1,5,0,0,0,14,0,0,0,0.0,0,0,0,0,4,11,0.195,0.195,0.268,0.463,0.073,0.269,0.0,0.341,0.0,0.203,-3.09,0.71,19.0,2.15,1.76,1.86,1.52,0.155,0.073,0.333,0.0,-0.0,0.0
2026,p1600115,1600115,才木 浩人,阪神,セ,35,右投,投,False,18,40,30,1,2,2,0,0,0,1,2,0,0,20,0,0,0,0.0,0,0,8,0,0,2,0.067,0.125,0.067,0.192,0.0,0.2,0.05,0.5,0.1,0.099,-6.65,-2.94,-79.0,0.25,0.19,-0.68,-0.51,0.073,0.067,0.143,0.0,-0.0,0.0
2026,p2112127,2112127,早川 太貴,阪神,セ,51,右投,投,False,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,-0.32,-172.0,0.0,0.0,-0.19,-2.54,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2112444,2112444,木下 里都,阪神,セ,54,右投,投,False,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,-0.25,-0.16,-172.0,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1800067,1800067,木浪 聖也,阪神,セ,0,左打,遊,False,48,136,125,11,29,25,3,0,1,14,9,0,1,34,1,2,0,-0.6,3,1,0,2,21,35,0.232,0.287,0.28,0.567,0.048,0.308,0.066,0.25,0.26,0.258,-3.77,8.83,70.0,10.11,2.7,9.76,2.61,0.199,0.12,0.46,-0.6,-0.0,-0.6
2026,p2000055,2000055,村上 頌樹,阪神,セ,41,右投,投,False,18,44,38,1,2,2,0,0,0,0,1,0,0,26,0,0,0,0.0,1,0,5,1,1,2,0.053,0.077,0.053,0.13,0.0,0.167,0.023,0.591,0.04,0.063,-8.67,-4.59,-113.0,0.15,0.1,-2.28,-1.46,0.048,0.026,0.081,0.0,-0.0,0.0
2026,p1300073,1300073,梅野 隆太郎,阪神,セ,2,右打,捕,False,24,74,66,3,12,9,2,0,1,3,2,0,3,20,1,0,0,0.2,0,1,2,2,4,17,0.182,0.236,0.258,0.494,0.076,0.239,0.027,0.27,0.1,0.225,-4.19,2.67,39.0,4.07,1.86,3.95,1.81,0.171,0.167,0.411,0.2,-0.0,0.2
2026,p1850183,1850183,森下 翔太,阪神,セ,1,右打,右,True,105,457,395,73,115,62,23,1,29,66,44,1,15,64,3,0,1,0.2,3,3,0,15,55,227,0.291,0.381,0.575,0.956,0.284,0.282,0.096,0.14,0.69,0.411,48.08,90.45,214.0,87.0,7.88,80.72,7.31,0.315,0.441,0.98,0.6,-0.4,0.2
2026,p1400172,1400172,植田 海,阪神,セ,62,右打,走,False,18,3,1,4,0,0,0,0,0,1,2,0,0,0,3,0,0,0.6,0,0,0,0,0,0,0.0,0.667,0.0,0.667,0.0,0.0,0.667,0.0,,0.46,0.44,0.72,260.0,0.0,0.0,1.13,30.51,0.3,5.0,5.0,0.6,-0.0,0.6
2026,p2105582,2105582,椎葉 剛,阪神,セ,26,右投,投,False,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,,,,,,0.0,0.0,,,,,,,,0.04,1.08,,,,0.0,-0.0,0.0
2026,p2000054,2000054,榮枝 裕貴,阪神,セ,39,右打,打捕,False,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,1.0,0.0,0.0,-0.25,-0.16,-172.0,0.0,0.0,-0.1,-2.65,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1800036,1800036,濱田 太貴,阪神,セ,32,右打,打,False,19,27,25,1,4,3,0,0,1,2,2,0,0,12,0,0,0,0.0,0,0,0,0,1,7,0.16,0.222,0.28,0.502,0.12,0.25,0.074,0.444,0.17,0.228,-1.46,1.04,42.0,1.56,2.0,1.63,2.1,0.17,0.2,0.429,0.0,-0.0,0.0
2026,p1700079,1700079,熊谷 敬宥,阪神,セ,4,右打,遊,False,62,156,143,16,33,28,5,0,0,13,6,0,0,38,5,2,2,-0.6,5,0,7,1,8,38,0.231,0.262,0.266,0.528,0.035,0.314,0.038,0.244,0.16,0.238,-7.09,7.37,51.0,9.95,2.24,9.61,2.16,0.184,0.098,0.434,0.2,-0.8,-0.6
