date,game_id,home,away,stadium,inning,top_bottom,half,batting_team,fielding_team,atbat_index,atbat_no,batter,batter_id,batter_key,bat_hand,pitcher,pitcher_id,pitcher_key,pit_hand,outs,r1,r2,r3,risp,pitches,result,out_type,direction,pa,ab,hit,single,double,triple,hr,bb,ibb,hbp,so,sf,sh,gidp,error,rbi
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,2,裏,2裏,DeNA,広島,0220600,17,勝又 温史,1800046,p1800046,左打,玉村 昇悟,1900057,p1900057,左投,2,True,True,False,True,1,死球,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,2,裏,2裏,DeNA,広島,0220700,18,牧 秀悟,2000035,p2000035,右打,玉村 昇悟,1900057,p1900057,左投,2,True,True,True,True,3,左安打 ＋2点,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,2,裏,2裏,DeNA,広島,0220800,19,佐野 恵太,1600089,p1600089,左打,玉村 昇悟,1900057,p1900057,左投,3,True,True,False,True,7,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,表,3表,広島,DeNA,0310100,20,石原 貴規,1900056,p1900056,右打,東 克樹,1700058,p1700058,左投,1,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,表,3表,広島,DeNA,0310200,21,玉村 昇悟,1900057,p1900057,左打,東 克樹,1700058,p1700058,左投,2,False,False,False,False,3,見逃し三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,表,3表,広島,DeNA,0310300,22,名原 典彦,1850405,p1850405,右打,東 克樹,1700058,p1700058,左投,2,False,False,False,False,4,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,表,3表,広島,DeNA,0310400,23,大盛 穂,1800079,p1800079,左打,東 克樹,1700058,p1700058,左投,2,True,False,False,False,1,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,表,3表,広島,DeNA,0310500,24,菊池 涼介,1100082,p1100082,右打,東 克樹,1700058,p1700058,左投,3,True,False,True,True,1,見逃し ＋1点,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,裏,3裏,DeNA,広島,0320100,25,宮﨑 敏郎,1200053,p1200053,右打,玉村 昇悟,1900057,p1900057,左投,0,False,False,False,False,3,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,裏,3裏,DeNA,広島,0320200,26,松尾 汐恩,2100277,p2100277,右打,玉村 昇悟,1900057,p1900057,左投,1,True,False,False,False,2,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,3,裏,3裏,DeNA,広島,0320300,27,蝦名 達夫,1900035,p1900035,右打,玉村 昇悟,1900057,p1900057,左投,3,True,False,False,False,6,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,表,4表,広島,DeNA,0410100,28,菊池 涼介,1100082,p1100082,右打,東 克樹,1700058,p1700058,左投,0,False,False,False,False,5,右2塁打,,右,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,表,4表,広島,DeNA,0410200,29,坂倉 将吾,1600124,p1600124,左打,東 克樹,1700058,p1700058,左投,0,False,True,False,True,2,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,表,4表,広島,DeNA,0410300,30,小園 海斗,1800072,p1800072,左打,東 克樹,1700058,p1700058,左投,1,True,False,True,True,3,一ゴロ ＋1点,ゴロ,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,表,4表,広島,DeNA,0410400,31,佐々木 泰,2050203,p2050203,右打,東 克樹,1700058,p1700058,左投,2,False,True,False,True,6,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,表,4表,広島,DeNA,0410500,32,モンテロ,1961927,p1961927,右打,東 克樹,1700058,p1700058,左投,3,False,True,False,True,3,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,裏,4裏,DeNA,広島,0420100,33,九鬼 隆平,1600166,p1600166,右打,玉村 昇悟,1900057,p1900057,左投,1,False,False,False,False,4,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,裏,4裏,DeNA,広島,0420200,34,宮下 朝陽,2100014,p2100014,右打,玉村 昇悟,1900057,p1900057,左投,2,False,False,False,False,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,4,裏,4裏,DeNA,広島,0420300,35,東 克樹,1700058,p1700058,左打,玉村 昇悟,1900057,p1900057,左投,3,False,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,表,5表,広島,DeNA,0510100,36,石原 貴規,1900056,p1900056,右打,東 克樹,1700058,p1700058,左投,1,False,False,False,False,10,一ファウルフライ,,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,表,5表,広島,DeNA,0510200,37,二俣 翔一,2000066,p2000066,右打,東 克樹,1700058,p1700058,左投,2,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,表,5表,広島,DeNA,0510300,38,名原 典彦,1850405,p1850405,右打,東 克樹,1700058,p1700058,左投,3,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,裏,5裏,DeNA,広島,0520100,39,勝又 温史,1800046,p1800046,左打,辻 大雅,2106037,p2106037,左投,0,False,False,False,False,1,投安打,,投,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,裏,5裏,DeNA,広島,0520200,40,牧 秀悟,2000035,p2000035,右打,辻 大雅,2106037,p2106037,左投,1,True,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,裏,5裏,DeNA,広島,0520300,41,佐野 恵太,1600089,p1600089,左打,辻 大雅,2106037,p2106037,左投,2,True,False,False,False,3,見逃し三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,裏,5裏,DeNA,広島,0520400,42,宮﨑 敏郎,1200053,p1200053,右打,辻 大雅,2106037,p2106037,左投,2,True,False,False,False,5,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,5,裏,5裏,DeNA,広島,0520500,43,松尾 汐恩,2100277,p2100277,右打,辻 大雅,2106037,p2106037,左投,3,True,True,False,True,3,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,表,6表,広島,DeNA,0610100,44,大盛 穂,1800079,p1800079,左打,東 克樹,1700058,p1700058,左投,1,False,False,False,False,3,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,表,6表,広島,DeNA,0610200,45,菊池 涼介,1100082,p1100082,右打,東 克樹,1700058,p1700058,左投,2,False,False,False,False,5,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,表,6表,広島,DeNA,0610300,46,坂倉 将吾,1600124,p1600124,左打,東 克樹,1700058,p1700058,左投,3,False,False,False,False,3,一ゴロ,ゴロ,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,裏,6裏,DeNA,広島,0620100,47,蝦名 達夫,1900035,p1900035,右打,遠藤 淳志,1700072,p1700072,右投,1,False,False,False,False,5,一ファウルフライ,,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,裏,6裏,DeNA,広島,0620200,48,度会 隆輝,1850873,p1850873,左打,遠藤 淳志,1700072,p1700072,右投,1,False,False,False,False,6,左2塁打,,左,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,裏,6裏,DeNA,広島,0620300,49,宮下 朝陽,2100014,p2100014,右打,遠藤 淳志,1700072,p1700072,右投,2,False,True,False,True,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,裏,6裏,DeNA,広島,0620400,50,筒香 嘉智,1000002,p1000002,左打,遠藤 淳志,1700072,p1700072,右投,2,False,True,False,True,5,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,6,裏,6裏,DeNA,広島,0620500,51,勝又 温史,1800046,p1800046,左打,遠藤 淳志,1700072,p1700072,右投,3,True,True,False,True,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,7,表,7表,広島,DeNA,0710100,52,小園 海斗,1800072,p1800072,左打,中川 虎大,1700067,p1700067,右投,1,False,False,False,False,1,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,7,表,7表,広島,DeNA,0710200,53,佐々木 泰,2050203,p2050203,右打,中川 虎大,1700067,p1700067,右投,1,False,False,False,False,2,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,7,表,7表,広島,DeNA,0710300,54,モンテロ,1961927,p1961927,右打,中川 虎大,1700067,p1700067,右投,3,True,False,False,False,2,遊併殺打,併殺,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,7,裏,7裏,DeNA,広島,0720100,55,牧 秀悟,2000035,p2000035,右打,ハーン,1960397,p1960397,左投,1,False,False,False,False,9,三ファウルフライ,,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,7,裏,7裏,DeNA,広島,0720200,56,佐野 恵太,1600089,p1600089,左打,ハーン,1960397,p1960397,左投,2,False,False,False,False,1,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,7,裏,7裏,DeNA,広島,0720300,57,宮﨑 敏郎,1200053,p1200053,右打,ハーン,1960397,p1960397,左投,3,False,False,False,False,6,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,表,8表,広島,DeNA,0810100,58,石原 貴規,1900056,p1900056,右打,レイノルズ,2117433,p2117433,右投,0,False,False,False,False,6,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,表,8表,広島,DeNA,0810200,59,持丸 泰輝,1900058,p1900058,左打,レイノルズ,2117433,p2117433,右投,1,True,False,False,False,2,投犠打,バント,投,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,表,8表,広島,DeNA,0810300,60,名原 典彦,1850405,p1850405,右打,レイノルズ,2117433,p2117433,右投,2,False,True,False,True,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,表,8表,広島,DeNA,0810400,61,大盛 穂,1800079,p1800079,左打,レイノルズ,2117433,p2117433,右投,3,False,True,False,True,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,裏,8裏,DeNA,広島,0820100,62,松尾 汐恩,2100277,p2100277,右打,森浦 大輔,2000061,p2000061,左投,1,False,False,False,False,6,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,裏,8裏,DeNA,広島,0820200,63,蝦名 達夫,1900035,p1900035,右打,森浦 大輔,2000061,p2000061,左投,2,False,False,False,False,6,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,裏,8裏,DeNA,広島,0820300,64,度会 隆輝,1850873,p1850873,左打,森浦 大輔,2000061,p2000061,左投,2,False,False,False,False,7,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,8,裏,8裏,DeNA,広島,0820400,65,宮下 朝陽,2100014,p2100014,右打,森浦 大輔,2000061,p2000061,左投,3,True,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910100,66,菊池 涼介,1100082,p1100082,右打,山﨑 康晃,1400109,p1400109,右投,1,False,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910200,67,坂倉 将吾,1600124,p1600124,左打,山﨑 康晃,1400109,p1400109,右投,1,False,False,False,False,3,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910300,68,小園 海斗,1800072,p1800072,左打,山﨑 康晃,1400109,p1400109,右投,1,True,False,False,False,2,死球,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910400,69,野間 峻祥,1400173,p1400173,左打,山﨑 康晃,1400109,p1400109,右投,1,True,True,False,True,6,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910500,70,モンテロ,1961927,p1961927,右打,山﨑 康晃,1400109,p1400109,右投,1,True,True,True,True,4,四球 ＋1点,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910600,71,佐藤 啓介,2112143,p2112143,左打,伊勢 大夢,1900032,p1900032,右投,1,True,True,True,True,1,中安打 ＋2点,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910700,72,持丸 泰輝,1900058,p1900058,左打,伊勢 大夢,1900032,p1900032,右投,2,True,True,False,True,6,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910800,73,名原 典彦,1850405,p1850405,右打,伊勢 大夢,1900032,p1900032,右投,2,True,True,False,True,4,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0910900,74,大盛 穂,1800079,p1800079,左打,伊勢 大夢,1900032,p1900032,右投,2,True,True,True,True,2,右安打 ＋2点,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,表,9表,広島,DeNA,0911000,75,菊池 涼介,1100082,p1100082,右打,伊勢 大夢,1900032,p1900032,右投,3,True,True,False,True,1,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,裏,9裏,DeNA,広島,0920100,76,柴田 竜拓,1500063,p1500063,左打,中﨑 翔太,1000116,p1000116,右投,1,False,False,False,False,4,三フライ,,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,裏,9裏,DeNA,広島,0920200,77,神里 和毅,1700059,p1700059,左打,中﨑 翔太,1000116,p1000116,右投,1,False,False,False,False,2,左3塁打,,左,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,裏,9裏,DeNA,広島,0920300,78,牧 秀悟,2000035,p2000035,右打,中﨑 翔太,1000116,p1000116,右投,2,False,False,True,True,8,三ゴロ ＋1点,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-06-30,2021039069,DeNA,広島,ハードオフ新潟,9,裏,9裏,DeNA,広島,0920400,79,佐野 恵太,1600089,p1600089,左打,中﨑 翔太,1000116,p1000116,右投,3,False,False,False,False,2,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,1,表,1表,中日,阪神,0110100,1,岡林 勇希,1900041,p1900041,左打,才木 浩人,1600115,p1600115,右投,0,False,False,False,False,1,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,1,表,1表,中日,阪神,0110200,2,山本 泰寛,1500050,p1500050,右打,才木 浩人,1600115,p1600115,右投,2,True,False,False,False,3,一ライナー,ライナー,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,1,表,1表,中日,阪神,0110300,3,村松 開人,1750223,p1750223,左打,才木 浩人,1600115,p1600115,右投,3,False,False,False,False,5,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,1,裏,1裏,阪神,中日,0120100,4,髙寺 望夢,2000057,p2000057,左打,マラー,2100961,p2100961,左投,1,False,False,False,False,5,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,1,裏,1裏,阪神,中日,0120200,5,中野 拓夢,2000056,p2000056,左打,マラー,2100961,p2100961,左投,1,False,False,False,False,7,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,1,裏,1裏,阪神,中日,0120300,6,森下 翔太,1850183,p1850183,右打,マラー,2100961,p2100961,左投,2,True,False,False,False,1,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,1,裏,1裏,阪神,中日,0120400,7,佐藤 輝明,2000051,p2000051,左打,マラー,2100961,p2100961,左投,3,True,False,False,False,1,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,表,2表,中日,阪神,0210100,8,細川 成也,1600085,p1600085,右打,才木 浩人,1600115,p1600115,右投,1,False,False,False,False,4,遊フライ,,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,表,2表,中日,阪神,0210200,9,サノー,1561854,p1561854,右打,才木 浩人,1600115,p1600115,右投,2,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,表,2表,中日,阪神,0210300,10,板山 祐太郎,1500091,p1500091,左打,才木 浩人,1600115,p1600115,右投,2,False,False,False,False,4,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,表,2表,中日,阪神,0210400,11,石川 昂弥,1900037,p1900037,右打,才木 浩人,1600115,p1600115,右投,2,True,False,False,False,5,ボール,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,表,2表,中日,阪神,0210500,12,加藤 匠馬,1400160,p1400160,右打,才木 浩人,1600115,p1600115,右投,2,True,False,False,False,3,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,表,2表,中日,阪神,0210600,13,マラー,2100961,p2100961,右打,才木 浩人,1600115,p1600115,右投,3,True,True,False,True,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,裏,2裏,阪神,中日,0220100,14,大山 悠輔,1600113,p1600113,右打,マラー,2100961,p2100961,左投,1,False,False,False,False,2,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,裏,2裏,阪神,中日,0220200,15,濱田 太貴,1800036,p1800036,右打,マラー,2100961,p2100961,左投,2,False,False,False,False,5,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,2,裏,2裏,阪神,中日,0220300,16,梅野 隆太郎,1300073,p1300073,右打,マラー,2100961,p2100961,左投,3,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,表,3表,中日,阪神,0310100,17,岡林 勇希,1900041,p1900041,左打,才木 浩人,1600115,p1600115,右投,0,False,False,False,False,2,中2塁打,,中,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,表,3表,中日,阪神,0310200,18,山本 泰寛,1500050,p1500050,右打,才木 浩人,1600115,p1600115,右投,1,False,True,False,True,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,表,3表,中日,阪神,0310300,19,村松 開人,1750223,p1750223,左打,才木 浩人,1600115,p1600115,右投,2,False,True,False,True,4,投ゴロ,ゴロ,投,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,表,3表,中日,阪神,0310400,20,細川 成也,1600085,p1600085,右打,才木 浩人,1600115,p1600115,右投,2,False,True,False,True,7,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,表,3表,中日,阪神,0310500,21,サノー,1561854,p1561854,右打,才木 浩人,1600115,p1600115,右投,3,True,True,False,True,2,一ファウルフライ,,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,裏,3裏,阪神,中日,0320100,22,熊谷 敬宥,1700079,p1700079,右打,マラー,2100961,p2100961,左投,1,False,False,False,False,5,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,裏,3裏,阪神,中日,0320200,23,才木 浩人,1600115,p1600115,右打,マラー,2100961,p2100961,左投,1,False,False,False,False,5,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,裏,3裏,阪神,中日,0320300,24,髙寺 望夢,2000057,p2000057,左打,マラー,2100961,p2100961,左投,1,True,False,False,False,5,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,裏,3裏,阪神,中日,0320400,25,中野 拓夢,2000056,p2000056,左打,マラー,2100961,p2100961,左投,2,True,True,False,True,2,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-30,2021039070,阪神,中日,甲子園,3,裏,3裏,阪神,中日,0320500,26,森下 翔太,1850183,p1850183,右打,マラー,2100961,p2100961,左投,3,True,True,False,True,2,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
